login,logout,lastseen
1483349727642,-,1483349727642
1483349730055,-,1483349730055
1483347939424,1483349740234,1483347939424
1483349742380,-,1483349742380
1483347942977,1483349745236,1483347942977
1483347946764,1483349750238,1483347946764
1483349764591,-,1483349764591
1483349768729,-,1483349768729
1483349768953,-,1483349768953
1483349769494,-,1483349769494
1483347968125,1483349770244,1483347968125
1483347972236,1483349775247,1483347972236
1483347991597,1483349795262,1483347991597
1483349697521,1483349807866,1483349697521
1483349807866,-,1483349807866
1483348003496,1483349810271,1483348007542
1483348005956,1483349810271,1483348005956
1483348027166,1483349830290,1483348027166
1483349839870,-,1483349839870
1483349842041,-,1483349842041
1483348063669,1483349865312,1483348063669
1483348093749,1483349895342,1483348093749
1483349769494,1483349896044,1483349769494
1483349896045,-,1483349896045
1483349807866,1483349896863,1483349807866
1483349896863,-,1483349896863
1483349910603,-,1483349910603
1483349911259,-,1483349911259
1483349911938,-,1483349911938
1483349944166,-,1483349944166
1483349946120,-,1483349946120
1483348165544,1483349970381,1483348165544
1483349970836,-,1483349970836
1483349979282,-,1483349979282
1483348176456,1483349980386,1483348176456
1483348178709,1483349980386,1483348178709
1483332499315,1483349990096,1483349345617
1483348206591,1483350010409,1483348206591
1483350015752,-,1483350015752
1483350015752,1483350020144,1483350015752
1483350020145,-,1483350020145
1483348216874,1483350020414,1483348216874
1483350043635,-,1483350043635
1483348241567,1483350045431,1483348241567
1483350051078,-,1483350051078
1483350052264,-,1483350052264
1483348248390,1483350055438,1483348252461
1483348253990,1483350055438,1483348253990
1483348269386,1483350070445,1483348269386
1483348271548,1483350075448,1483348271548
1483348305552,1483350110480,1483348305552
1483350114667,-,1483350114667
1483345785456,1483350115481,1483348312671
1483348325364,1483350125489,1483348325364
1483350132314,-,1483350132314
1483348351762,1483350155515,1483348355380
1483335753374,1483350160518,1483348360139
1483350174788,-,1483350174788
1483350177162,-,1483350177162
1483348383545,1483350185534,1483348383545
1483348385795,1483350190537,1483348385795
1483348411900,1483350215560,1483348411900
1483350230996,-,1483350230996
1483348449937,1483350250589,1483348449937
1483348452697,1483350255594,1483348452697
1483350270083,-,1483350270083
1483348485597,1483350285609,1483348485597
1483349979282,1483350337699,1483349979282
1483350337699,-,1483350337699
1483348537877,1483350340653,1483348537877
1483348538441,1483350345654,1483348541827
1483348546874,1483350350656,1483348546874
1483350371781,-,1483350371781
1483348572059,1483350375675,1483348572059
1483348588974,1483350390684,1483348588974
1483348591361,1483350395686,1483348591361
1483347768835,1483350415703,1483348612801
1483348620547,1483350420706,1483348620547
1483348636204,1483350440717,1483348636204
1483348636633,1483350440718,1483348636633
1483350483342,-,1483350483342
1483348684566,1483350485752,1483348684566
1483348705700,1483350505770,1483348705700
1483350506365,-,1483350506365
1483350510424,-,1483350510424
1483348706480,1483350510771,1483348706480
1483348738997,1483350540790,1483348738997
1483350483342,1483350545376,1483350483342
1483350545376,-,1483350545376
1483348747154,1483350550796,1483348747154
1483350552689,-,1483350552689
1483350553736,-,1483350553736
1483350553736,1483350554497,1483350553736
1483350554498,-,1483350554498
1483348758440,1483350560799,1483348758440
1483348772151,1483350575809,1483348772151
1483350576959,-,1483350576959
1483350578532,-,1483350578532
1483348776019,1483350580811,1483348776019
1483350605014,-,1483350605014
1483350612934,-,1483350612934
1483348818587,1483350620837,1483348818587
1483350640577,-,1483350640577
1483348838168,1483350640848,1483348838168
1483350642844,-,1483350642844
1483350644258,-,1483350644258
1483348849434,1483350650854,1483348849434
1483350653059,-,1483350653059
1483350680870,-,1483350680870
1483348886626,1483350690880,1483348886626
1483348887225,1483350690880,1483348887225
1483348890036,1483350690880,1483348890036
1483350693776,-,1483350693776
1483350696427,-,1483350696427
1483348906027,1483350710894,1483348906027
1483350714245,-,1483350714245
1483350735837,-,1483350735837
1483350748125,-,1483350748125
1483350759344,-,1483350759344
1483348980962,1483350785945,1483348980962
1483350797809,-,1483350797809
1483344269591,1483350805353,1483350154234
1483348160255,1483350805956,1483349005077
1483349015031,1483350815967,1483349015031
1483350829850,-,1483350829850
1483349026119,1483350830976,1483349026119
1483350835508,-,1483350835508
1483349055699,1483350855991,1483349055699
1483349059166,1483350860993,1483349059166
1483350861304,-,1483350861304
1483350869881,-,1483350869881
1483349069269,1483350870999,1483349069269
1483349075238,1483350876001,1483349075238
1483349077780,1483350881003,1483349077780
1483350884961,-,1483350884961
1483349083539,1483350886004,1483349083539
1483350892704,-,1483350892704
1483349113533,1483350916025,1483349113533
1483350936241,-,1483350936241
1483350938198,-,1483350938198
1483350943671,-,1483350943671
1483349143370,1483350946050,1483349143370
1483349150906,1483350951053,1483349150906
1483350960090,-,1483350960090
1483349168658,1483350971068,1483349168658
1483351007693,-,1483351007693
1483351010915,-,1483351010915
1483349216157,1483351021109,1483349216157
1483351040148,-,1483351040148
1483351040907,-,1483351040907
1483351041325,-,1483351041325
1483350337699,1483351055336,1483350337699
1483351055336,-,1483351055336
1483351058307,-,1483351058307
1483351059946,-,1483351059946
1483351062862,-,1483351062862
1483351064174,-,1483351064174
1483351075728,-,1483351075728
1483349295107,1483351096160,1483349295107
1483349306263,1483351111170,1483349306263
1483349313569,1483351116173,1483349313569
1483349315482,1483351116173,1483349315482
1483351128973,-,1483351128973
1483349340625,1483351141190,1483349340625
1483349349344,1483351151197,1483349349344
1483349354464,1483351156201,1483349354464
1483351164828,-,1483351164828
1483322477480,1483351166205,1483349364372
1483349370397,1483351171208,1483349370397
1483349385587,1483351186221,1483349385587
1483351188295,-,1483351188295
1483349399436,1483351201229,1483349399436
1483349434478,1483351236254,1483349434478
1483349437332,1483351241260,1483349437332
1483349454116,1483351256271,1483349454116
1483349470363,1483351271283,1483349470363
1483349482804,1483351286296,1483349482804
1483349491361,1483351296302,1483349491361
1483351310120,-,1483351310120
1483349521030,1483351321318,1483349521030
1483349535564,1483351336329,1483349535564
1483349575086,1483351376351,1483349575086
1483349584285,1483351386357,1483349584285
1483351392435,-,1483351392435
1483351397023,-,1483351397023
1483351404396,-,1483351404396
1483351413237,-,1483351413237
1483351415331,-,1483351415331
1483349641217,1483351441392,1483349641217
1483349641337,1483351441393,1483349641337
1483351449019,-,1483351449019
1483351462282,-,1483351462282
1483351462440,-,1483351462440
1483349667110,1483351471418,1483349667110
1483351477557,-,1483351477557
1483351480323,-,1483351480323
1483351488704,-,1483351488704
1483351480323,1483351491638,1483351480323
1483351491638,-,1483351491638
1483349711353,1483351511443,1483349711353
1483349727642,1483351531457,1483349727642
1483349730055,1483351531458,1483349730055
1483351540067,-,1483351540067
1483349742380,1483351546464,1483349742380
1483351557627,-,1483351557627
1483348076090,1483351561476,1483349760657
1483349764591,1483351566478,1483349764591
1483351569401,-,1483351569401
1483349768729,1483351571480,1483349768729
1483349768953,1483351571480,1483349768953
1483351585027,-,1483351585027
1483351614994,-,1483351614994
1483351626227,-,1483351626227
1483351627165,-,1483351627165
1483351627594,-,1483351627594
1483351631950,-,1483351631950
1483351632202,-,1483351632202
1483351638020,-,1483351638020
1483349839870,1483351641524,1483349839870
1483349842041,1483351646527,1483349842041
1483351674063,-,1483351674063
1483351678319,-,1483351678319
1483349896045,1483351696567,1483349896045
1483349896863,1483351701570,1483349900279
1483349910603,1483351711577,1483349910603
1483349911259,1483351711578,1483349911259
1483349911938,1483351716580,1483349911938
1483351736963,-,1483351736963
1483349944166,1483351746599,1483349944166
1483349946120,1483351746600,1483349946120
1483351751476,-,1483351751476
1483349116973,1483351761604,1483349961255
1483349970836,1483351771612,1483349970836
1483351795051,-,1483351795051
1483350020145,1483351826659,1483350023290
1483351843112,-,1483351843112
1483350043635,1483351846672,1483350043635
1483350051078,1483351851674,1483350051078
1483350052264,1483351856676,1483350052264
1483351868874,-,1483351868874
1483351875530,-,1483351875530
1483350114667,1483351916718,1483350114667
1483351920481,-,1483351920481
1483350132314,1483351936732,1483350132314
1483351937383,-,1483351937383
1483345126645,1483351976766,1483350171914
1483350174788,1483351976766,1483350174788
1483350177162,1483351981768,1483350177162
1483351990281,-,1483351990281
1483352023984,-,1483352023984
1483350230996,1483352031808,1483350230996
1483350270083,1483352071838,1483350270083
1483352092368,-,1483352092368
1483352143058,-,1483352143058
1483352153545,-,1483352153545
1483350371781,1483352171919,1483350371781
1483352178589,-,1483352178589
1483352193918,-,1483352193918
1483352205533,-,1483352205533
1483350506365,1483352307016,1483350506365
1483350510424,1483352312021,1483350510424
1483350545376,1483352347043,1483350545376
1483350552689,1483352357051,1483350552689
1483350554498,1483352357051,1483350554498
1483350576959,1483352377067,1483350576959
1483350578532,1483352382068,1483350578532
1483352391385,-,1483352391385
1483352401242,-,1483352401242
1483350605014,1483352407082,1483350605014
1483352409318,-,1483352409318
1483350612934,1483352417091,1483350612934
1483352433169,-,1483352433169
1483352409318,1483352434336,1483352409318
1483352434337,-,1483352434337
1483350640577,1483352442106,1483350640577
1483350642844,1483352447107,1483350642844
1483350644258,1483352447107,1483350644258
1483352449119,-,1483352449119
1483352449718,-,1483352449718
1483350653059,1483352457115,1483350653059
1483352476343,-,1483352476343
1483350680870,1483352482134,1483350680870
1483352483885,-,1483352483885
1483350693776,1483352497147,1483350693776
1483350696427,1483352497147,1483350696427
1483352501120,-,1483352501120
1483352501150,-,1483352501150
1483350714245,1483352517155,1483350714245
1483350735837,1483352537174,1483350735837
1483350748125,1483352552189,1483350748125
1483352558319,-,1483352558319
1483350759344,1483352562194,1483350759344
1483352574334,-,1483352574334
1483350797809,1483352602217,1483350797809
1483350829850,1483352632240,1483350829850
1483350835508,1483352642242,1483350838859
1483352652160,-,1483352652160
1483350861304,1483352662257,1483350861304
1483350869881,1483352672264,1483350869881
1483350884961,1483352687277,1483350884961
1483352689457,-,1483352689457
1483350892704,1483352697285,1483350892704
1483352720057,-,1483352720057
1483352728530,-,1483352728530
1483350936241,1483352737313,1483350936241
1483350938198,1483352742318,1483350938198
1483352742410,-,1483352742410
1483352744035,-,1483352744035
1483352742410,1483352746547,1483352742410
1483352746547,-,1483352746547
1483350943671,1483352747320,1483350943671
1483352758958,-,1483352758958
1483350960090,1483352762331,1483350960090
1483352766514,-,1483352766514
1483352778667,-,1483352778667
1483352758958,1483352790444,1483352758958
1483352790445,-,1483352790445
1483352808163,-,1483352808163
1483351007693,1483352812364,1483351007693
1483351010915,1483352812365,1483351010915
1483352833534,-,1483352833534
1483352833927,-,1483352833927
1483351040148,1483352842387,1483351040148
1483351040907,1483352842387,1483351040907
1483351041325,1483352842387,1483351041325
1483351055336,1483352857397,1483351055336
1483351058307,1483352862399,1483351058307
1483351059946,1483352862399,1483351059946
1483351062862,1483352867403,1483351062862
1483351064174,1483352872404,1483351067675
1483351075728,1483352877406,1483351075728
1483352913106,-,1483352913106
1483351128973,1483352932449,1483351128973
1483352945916,-,1483352945916
1483351164828,1483352967466,1483351164828
1483352976792,-,1483352976792
1483352976936,-,1483352976936
